FBgn_ID	Gene_name	CG_ID	tau	Age_classification	HK_bin	min	class
FBgn0001220	Hsc70-5	CG8542	0.284	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0001222	Hsf	CG5748	0.256	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001223	Hsp22	CG4460	1.011	Eukaryota	non_HKs	0	TS
FBgn0001224	Hsp23	CG4463	0.405	Bilateria	HK	1.748977684	non_TS_HK
FBgn0001225	Hsp26	CG4183	0.355	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001226	Hsp27	CG4466	0.503	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0001227	Hsp67Ba	CG4167	0.702	Pan-drosophilid	non_HKs	0	TS
FBgn0001228	Hsp67Bb	CG4456	0.931	mel-group	non_HKs	0	TS
FBgn0001229	Hsp67Bc	CG4190	0.695	Pan-drosophilid	non_HKs	0	TS
FBgn0001230	Hsp68	CG5436	0.473	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0001233	Hsp83	CG1242	0.181	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	125.5310782	non_TS_HK
FBgn0001234	Hsromega	CR31400	0.347	Pan-drosophilid	non_HKs	0.228882621	non_TS_non_HK
FBgn0001235	hth	CG17117	0.495	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001247	Ide	CG5517	0.188	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0001248	Idh	CG7176	0.314	Cellular_Organisms	HK	4.210240272	non_TS_HK
FBgn0001250	if	CG9623	0.453	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0001253	ImpE1	CG32356	0.823	Diptera	non_HKs	0	TS
FBgn0001254	ImpE2	CG1934	0.789	Pan-drosophilid	non_HKs	0	TS
FBgn0001255	ImpE3	CG2723	0.708	Diptera	non_HKs	0	TS
FBgn0001256	ImpL1	CG10717	0.833	Pan-drosophilid	non_HKs	0	TS
FBgn0001257	ImpL2	CG15009	0.489	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001258	ImpL3	CG10160	0.445	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0001259	in	CG16993	0.739	Bilateria	non_HKs	0	TS
FBgn0001263	inaD	CG3504	0.602	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001269	inv	CG17835	0.829	Pan-drosophilid	non_HKs	0	TS
FBgn0001276	ix	CG13201	0.392	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001280	janA	CG7933	0.429	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001281	janB	CG7931	0.867	mel-group	non_HKs	0	TS
FBgn0001285	Jon44E	CG8579	0.82	Pan-drosophilid	non_HKs	0	TS
FBgn0001291	Jra	CG2275	0.36	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001296	kar	CG12286	0.505	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001297	kay	CG33956	0.415	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001301	kel	CG7210	0.348	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001308	Khc	CG7765	0.176	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001311	kkv	CG2666	0.732	Diptera	non_HKs	0	TS
FBgn0001313	kl-2	CG17866	0.923	mel-only	non_HKs	0	TS
FBgn0001316	klar	CG17046	0.343	Pan-drosophilid	HK	6.11640747	non_TS_HK
FBgn0001319	kn	CG10197	0.752	Bilateria	non_HKs	0	TS
FBgn0001320	kni	CG4717	0.773	Pan-drosophilid	non_HKs	0	TS
FBgn0001321	knk	CG6217	0.705	Bilateria	non_HKs	0	TS
FBgn0001323	knrl	CG4761	0.639	Diptera	non_HKs	0	TS
FBgn0001324	kto	CG8491	0.474	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001325	Kr	CG3340	0.793	Diptera	non_HKs	0	TS
FBgn0001330	kz	CG3228	0.42	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001341	l(1)1Bi	CG6189	0.338	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0001404	egh	CG9659	0.291	Bilateria	HK	8.35567354	non_TS_HK
FBgn0001491	l(1)10Bb	CG1639	0.329	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001565	Hlc	CG1666	0.208	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001612	Grip91	CG10988	0.377	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001624	dlg1	CG1725	0.285	Bilateria	HK	1.44814468	non_TS_HK
FBgn0001941	ifc	CG9078	0.365	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001942	eIF-4a	CG9075	0.112	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	92.89046152	non_TS_HK
FBgn0001961	Arpc1	CG8978	0.331	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001965	Sos	CG7793	0.342	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001967	NimC3	CG16880	0.752	Pan-drosophilid	non_HKs	0	TS
FBgn0001970	Pgant35A	CG7480	0.485	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001974	l(2)35Bd	CG3688	0.41	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001977	CIAPIN1	CG4180	0.459	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0001978	stc	CG3647	0.344	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0001981	esg	CG3758	0.674	Bilateria	non_HKs	0	TS
FBgn0001983	wor	CG4158	0.901	Bilateria	non_HKs	0	TS
FBgn0001986	l(2)35Df	CG4152	0.336	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0001987	Gli	CG3903	0.354	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001989	ND-B17	CG13240	0.337	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001990	wek	CG4148	0.313	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0001991	Ca-alpha1D	CG4894	0.646	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	TS
FBgn0001992	Cyp303a1	CG4163	0.54	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0001994	crp	CG7664	0.304	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0001995	mRpL4	CG5818	0.285	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002021	l(2)37Bb	CG10655	0.417	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002022	Catsup	CG10449	0.257	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0002023	Lim3	CG10699	0.758	Bilateria	non_HKs	0	TS
FBgn0002031	l(2)37Cc	CG10691	0.332	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0002036	CG10561	CG10561	0.682	Pan-drosophilid	non_HKs	0	TS
FBgn0002044	swm	CG10084	0.268	Bilateria	HK	6.540143767	non_TS_HK
FBgn0002069	Aats-asp	CG3821	0.261	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002121	l(2)gl	CG2671	0.305	Diptera	non_HKs	0	non_TS_non_HK
FBgn0002174	l(2)tid	CG5504	0.636	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS
FBgn0002183	dre4	CG1828	0.378	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002283	l(3)73Ah	CG4195	0.401	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002284	Prosbeta6	CG4097	0.267	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0002306	sas	CG2507	0.672	Diptera	non_HKs	0	TS
FBgn0002354	l(3)87Df	CG7620	0.366	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002413	dco	CG2048	0.388	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0002431	hyd	CG9484	0.201	Bilateria	HK	7.60731962	non_TS_HK
FBgn0002440	l(3)mbn	CG12755	0.872	Pan-drosophilid	non_HKs	0	TS
FBgn0002441	l(3)mbt	CG5954	0.376	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002466	sti	CG10522	0.483	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002521	pho	CG17743	0.247	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002522	lab	CG1264	0.837	Bilateria	non_HKs	0	TS
FBgn0002524	lace	CG4162	0.359	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002525	Lam	CG6944	0.309	Diptera	non_HKs	0	non_TS_non_HK
FBgn0002526	LanA	CG10236	0.322	Eukaryota	HK	0.855819095	non_TS_HK
FBgn0002531	Lcp1	CG11650	0.886	Pan-drosophilid	non_HKs	0	TS
FBgn0002533	Lcp2	CG8697	0.919	Pan-drosophilid	non_HKs	0	TS
FBgn0002534	Lcp3	CG2043	0.913	Pan-drosophilid	non_HKs	0	TS
FBgn0002535	Lcp4	CG2044	0.863	Pan-drosophilid	non_HKs	0	TS
FBgn0002542	lds	CG2684	0.407	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0002543	robo2	CG5481	0.633	Bilateria	non_HKs	0	TS
FBgn0002552	lin	CG11770	0.553	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002561	l(1)sc	CG3839	0.92	Bilateria	non_HKs	0	TS
FBgn0002562	Lsp1alpha	CG2559	0.807	mel-subgroup	non_HKs	0	TS
FBgn0002563	Lsp1beta	CG4178	0.75	Pan-drosophilid	non_HKs	0	TS
FBgn0002564	Lsp1gamma	CG6821	0.76	Pan-drosophilid	non_HKs	0	TS
FBgn0002565	Lsp2	CG6806	0.71	Diptera	non_HKs	0	TS
FBgn0002566	lt	CG18028	0.308	Eukaryota	HK	3.770688484	non_TS_HK
FBgn0002567	Rab32	CG8024	0.513	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002569	Mal-A2	CG8694	0.817	Cellular_Organisms	non_HKs	0	TS
FBgn0002570	Mal-A1	CG8696	0.776	Cellular_Organisms	non_HKs	0	TS
FBgn0002571	Mal-A3	CG8695	0.802	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	TS
FBgn0002573	sens	CG32120	0.88	Bilateria	non_HKs	0	TS
FBgn0002576	lz	CG1689	0.824	Pan-drosophilid	non_HKs	0	TS
FBgn0002577	m	CG9369	0.895	Bilateria	non_HKs	0	TS
FBgn0002578	Kaz-m1	CG8342	0.781	Pan-drosophilid	non_HKs	0	TS
FBgn0002579	RpL36	CG7622	0.179	Eukaryota	HK	89.72333794	non_TS_HK
FBgn0002590	RpS5a	CG8922	0.167	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	41.13051921	non_TS_HK
FBgn0002592	E(spl)m2-BFM	CG6104	0.734	Pan-drosophilid	non_HKs	0	TS
FBgn0002593	RpLP1	CG4087	0.138	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002607	RpL19	CG2746	0.129	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002609	E(spl)m3-HLH	CG8346	0.638	Pan-drosophilid	non_HKs	0	TS
FBgn0002622	RpS3	CG6779	0.213	Cellular_Organisms	HK	52.6748062	non_TS_HK
FBgn0002626	RpL32	CG7939	0.131	Cellular_Organisms	HK	29.70416883	non_TS_HK
FBgn0002629	E(spl)m4-BFM	CG6099	0.872	Pan-drosophilid	non_HKs	0	TS
FBgn0002631	E(spl)m5-HLH	CG6096	0.927	Pan-drosophilid	non_HKs	0	TS
FBgn0002632	E(spl)m6-BFM	CG8354	0.796	Pan-drosophilid	non_HKs	0	TS
FBgn0002633	E(spl)m7-HLH	CG8361	0.823	Pan-drosophilid	non_HKs	0	TS
FBgn0002638	Rcc1	CG10480	0.368	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002641	mal	CG1692	0.419	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002643	mam	CG8118	0.43	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002645	Map205	CG1483	0.198	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002673	twe	CG4965	0.559	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002707	mei-9	CG3697	0.493	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002709	mei-218	CG8923	0.669	Bilateria	non_HKs	0	TS
FBgn0002715	mei-S332	CG5303	0.577	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002716	mei-W68	CG7753	0.557	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002719	Men	CG10120	0.314	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0002723	Met	CG1705	0.45	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002732	E(spl)malpha-BFM	CG8337	0.727	Pan-drosophilid	non_HKs	0	TS
FBgn0002733	E(spl)mbeta-HLH	CG14548	0.487	Diptera	non_HKs	0	non_TS_non_HK
FBgn0002734	E(spl)mdelta-HLH	CG8328	0.866	Pan-drosophilid	non_HKs	0	TS
FBgn0002735	E(spl)mgamma-HLH	CG8333	0.87	Diptera	non_HKs	0	TS
FBgn0002736	mago	CG9401	0.426	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002772	Mlc1	CG5596	0.621	Bilateria	non_HKs	0	TS
FBgn0002773	Mlc2	CG2184	0.571	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002774	mle	CG11680	0.267	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0002775	msl-3	CG8631	0.328	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002778	mnd	CG3297	0.416	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0002780	mod	CG2050	0.244	Pan-drosophilid	HK	21.85514369	non_TS_HK
FBgn0002781	mod(mdg4)	CG32491	0.539	Diptera	non_HKs	0	non_TS_non_HK
FBgn0002783	mor	CG18740	0.331	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002787	Rpn8	CG3416	0.383	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002789	Mp20	CG4696	0.624	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	TS
FBgn0002791	mr	CG3060	0.417	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002838	ms(3)K81	CG14251	0.885	Pan-drosophilid	non_HKs	0	TS
FBgn0002842	sa	CG11308	0.815	Pan-drosophilid	non_HKs	0	TS
FBgn0002855	Acp26Aa	CG8982	0.929	mel-group	non_HKs	0	TS
FBgn0002856	Acp26Ab	CG9024	0.929	mel-group	non_HKs	0	TS
FBgn0002862	Mst87F	CG17956	0.838	Pan-drosophilid	non_HKs	0	TS
FBgn0002863	Acp95EF	CG17924	0.748	Pan-drosophilid	non_HKs	0	TS
FBgn0002865	Mst98Ca	CG11719	0.889	Diptera	non_HKs	0	TS
FBgn0002868	MtnA	CG9470	0.516	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002869	MtnB	CG4312	0.761	Pan-drosophilid	non_HKs	0	TS
FBgn0002872	mu2	CG1960	0.395	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002873	mud	CG12047	0.484	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002878	mus101	CG11156	0.57	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002887	mus201	CG10890	0.431	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002891	mus205	CG1925	0.455	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002899	mus301	CG7972	0.526	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002901	mus304	CG7347	0.462	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002905	mus308	CG6019	0.493	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002906	Blm	CG6920	0.508	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0002909	mus312	CG8601	0.489	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002914	Myb	CG9045	0.304	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002917	na	CG1517	0.793	Eukaryota	non_HKs	0	TS
FBgn0002921	Atpalpha	CG5670	0.313	Cellular_Organisms	HK	11.66836642	non_TS_HK
FBgn0002922	nau	CG10250	0.76	Bilateria	non_HKs	0	TS
FBgn0002924	ncd	CG7831	0.468	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0002926	ndl	CG10129	0.879	Diptera	non_HKs	0	TS
FBgn0002930	nec	CG1857	0.676	Cellular_Organisms	non_HKs	0	TS
FBgn0002931	net	CG11450	0.619	Bilateria	non_HKs	0	TS
FBgn0002932	neur	CG11988	0.536	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002933	ng1	CG10781	0.936	mel-complex	non_HKs	0	TS
FBgn0002936	ninaA	CG3966	0.823	Eukaryota	non_HKs	0	TS
FBgn0002937	ninaB	CG9347	0.791	Bilateria	non_HKs	0	TS
FBgn0002938	ninaC	CG5125	0.837	Bilateria	non_HKs	0	TS
FBgn0002939	ninaD	CG31783	0.815	Pan-drosophilid	non_HKs	0	TS
FBgn0002940	ninaE	CG4550	0.811	Diptera	non_HKs	0	TS
FBgn0002941	slou	CG6534	0.808	Bilateria	non_HKs	0	TS
FBgn0002945	nkd	CG11614	0.55	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002948	nod	CG1763	0.59	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0002962	nos	CG5637	0.763	Bilateria	non_HKs	0	TS
FBgn0002973	numb	CG3779	0.474	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0002985	odd	CG3851	0.736	Bilateria	non_HKs	0	TS
FBgn0002989	okr	CG3736	0.371	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003002	opa	CG1133	0.865	Eukaryota	non_HKs	0	TS
FBgn0003008	or	CG3029	0.361	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003009	ord	CG3134	0.918	Pan-drosophilid	non_HKs	0	TS
FBgn0003011	ort	CG7411	0.873	Bilateria	non_HKs	0	TS
FBgn0003015	osk	CG10901	0.81	Pan-drosophilid	non_HKs	0	TS
FBgn0003016	osp	CG3479	0.524	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003023	otu	CG12743	0.862	Bilateria	non_HKs	0	TS
FBgn0003028	ovo	CG6824	0.592	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003034	SP	CG17673	0.915	mel-group	non_HKs	0	TS
FBgn0003041	pbl	CG8114	0.41	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003042	Pc	CG32443	0.405	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0003044	Pcl	CG5109	0.426	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003046	Pcp	CG3440	0.799	Pan-drosophilid	non_HKs	0	TS
FBgn0003048	pcx	CG3443	0.332	Bilateria	HK	3.088807989	non_TS_HK
FBgn0003053	peb	CG12212	0.626	Pan-drosophilid	non_HKs	0	TS
FBgn0003057	CG10598	CG10598	0.935	Pan-drosophilid	non_HKs	0	TS
FBgn0003060	CG9757	CG9757	0.907	mel-group	non_HKs	0	TS
FBgn0003062	Fib	CG9888	0.386	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0003065	CG2150	CG2150	0.875	Pan-drosophilid	non_HKs	0	TS
FBgn0003067	Pepck	CG17725	0.805	Diptera	non_HKs	0	TS
FBgn0003068	per	CG2647	0.756	Bilateria	non_HKs	0	TS
FBgn0003071	Pfk	CG4001	0.486	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003074	Pgi	CG8251	0.357	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003076	Pgm	CG5165	0.398	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003079	Raf	CG2845	0.341	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003082	phr	CG11205	0.439	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003086	Pig1	CG10790	0.896	Pan-drosophilid	non_HKs	0	TS
FBgn0003087	pim	CG5052	0.492	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0003089	pip	CG9614	0.736	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	TS
FBgn0003090	pk	CG11084	0.766	Bilateria	non_HKs	0	TS
FBgn0003091	Pkc53E	CG6622	0.698	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	TS
FBgn0003093	Pkc98E	CG1954	0.332	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0003114	plu	CG9183	0.843	Pan-drosophilid	non_HKs	0	TS
FBgn0003116	pn	CG3461	0.373	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003117	pnr	CG3978	0.687	Eukaryota	non_HKs	0	TS
FBgn0003118	pnt	CG17077	0.51	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003124	polo	CG12306	0.378	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003129	Poxm	CG9610	0.77	Bilateria	non_HKs	0	TS
FBgn0003130	Poxn	CG8246	0.776	Bilateria	non_HKs	0	TS
FBgn0003132	Pp1-13C	CG9156	0.894	Pan-drosophilid	non_HKs	0	TS
FBgn0003134	Pp1alpha-96A	CG6593	0.377	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0003137	Ppn	CG33103	0.574	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003139	PpV	CG12217	0.212	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003140	PpY-55A	CG10930	0.908	Bilateria	non_HKs	0	TS
FBgn0003141	pr	CG16784	0.347	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003145	prd	CG6716	0.944	Bilateria	non_HKs	0	TS
FBgn0003149	Prm	CG5939	0.669	Bilateria	non_HKs	0	TS
FBgn0003159	CG2841	CG2841	0.644	Diptera	non_HKs	0	TS
FBgn0003162	Pu	CG9441	0.641	Cellular_Organisms	non_HKs	0	TS
FBgn0003165	pum	CG9755	0.313	Eukaryota	HK	3.589291889	non_TS_HK
FBgn0003169	put	CG7904	0.247	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0003174	pwn	CG11101	0.849	Pan-drosophilid	non_HKs	0	TS
FBgn0003175	px	CG4444	0.46	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003187	qua	CG6433	0.706	Diptera	non_HKs	0	TS
FBgn0003189	r	CG18572	0.427	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003204	ras	CG1799	0.356	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003205	Ras85D	CG9375	0.18	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0003206	Ras64B	CG1167	0.258	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003209	raw	CG12437	0.334	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003210	rb	CG11427	0.227	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003218	rdgB	CG11111	0.556	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003227	rec	CG31293	0.564	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003231	ref(2)P	CG10360	0.311	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003248	Rh2	CG16740	0.885	Diptera	non_HKs	0	TS
FBgn0003249	Rh3	CG10888	0.868	Diptera	non_HKs	0	TS
FBgn0003250	Rh4	CG9668	0.816	Diptera	non_HKs	0	TS
FBgn0003254	rib	CG7230	0.86	Pan-drosophilid	non_HKs	0	TS
FBgn0003255	rk	CG8930	0.824	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	TS
FBgn0003256	rl	CG12559	0.332	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003257	r-l	CG3593	0.266	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003261	Rm62	CG10279	0.2	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	HK	25.65810773	non_TS_HK
FBgn0003267	ro	CG6348	0.801	Bilateria	non_HKs	0	TS
FBgn0003268	rod	CG1569	0.436	Bilateria	non_HKs	0	non_TS_non_HK
FBgn0003270	amos	CG10393	0.943	Bilateria	non_HKs	0	TS
FBgn0003274	RpLP2	CG4918	0.159	Eukaryota	HK	157.2294247	non_TS_HK
FBgn0003275	RpII18	CG1163	0.491	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003277	RpII215	CG1554	0.268	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003278	RpI135	CG4033	0.366	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003279	RpL4	CG5502	0.247	Cellular_Organisms	HK	18.26885464	non_TS_HK
FBgn0003285	rst	CG4125	0.624	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	TS
FBgn0003292	rt	CG6097	0.721	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	TS
FBgn0003295	ru	CG1214	0.726	Pan-drosophilid	non_HKs	0	TS
FBgn0003300	run	CG1849	0.89	Bilateria	non_HKs	0	TS
FBgn0003301	rut	CG9533	0.542	Eukaryota	non_HKs	0	non_TS_non_HK
FBgn0003302	rux	CG4336	0.699	Pan-drosophilid	non_HKs	0	TS
FBgn0003308	ry	CG7642	0.558	Cellular_Organisms	non_HKs	0	non_TS_non_HK
FBgn0003310	S	CG4385	0.415	Pan-drosophilid	non_HKs	0	non_TS_non_HK
FBgn0003312	sad	CG14728	0.692	Pan-drosophilid	non_HKs	0	TS
FBgn0003313	sala	CG4922	1.004	mel-group	non_HKs	0	TS
FBgn0003317	sax	CG1891	0.234	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK
FBgn0003319	Sb	CG4316	0.822	Eukaryota	non_HKs	0	TS
