CG_ID	MSP1	MSP2	MSH11	MSH12	log2_P_ratio	log2_H_ratio	perc_cis	FBgn_ID	Gene_name	tau	Age_classification	HK_bin	min	class	pvalsPar1.adj	pvalsHyb1.adj
CG10582	31	39	35	35	-0.331205908475373	0	0	FBgn0028402	Sin	0.29	Eukaryota	non_HKs	0	non_TS_non_HK	0.580590068789881	1
CG10585	69	89	79	79	-0.367208974188229	0	0	FBgn0037044	CG10585	0.495	Bilateria	non_HKs	0	non_TS_non_HK	0.257055931174553	1
CG1059	237	316	290	263	-0.415037499278844	0.140990100722632	20.2276212750641	FBgn0087013	Karybeta3	0.236	Eukaryota	HK	13.00589199	non_TS_HK	0.00427637052429691	0.504772536368158
CG10590	182	208	195	195	-0.192645077942396	0	0	FBgn0035622	TM9SF3	0.357	Eukaryota	non_HKs	0	non_TS_non_HK	0.36092198612378	1
CG10600	94	145	112	127	-0.625320238337297	-0.181329764714562	28.9979043692414	FBgn0032717	CG10600	0.451	Bilateria	non_HKs	0	non_TS_non_HK	0.00542930511064974	0.608264681406956
CG10602	336	312	314	334	0.106915203916512	-0.0890835435824253	31.2483610414794	FBgn0032721	CG10602	0.303	Eukaryota	non_HKs	0	non_TS_non_HK	0.541274577797101	0.695093429072142
CG10616	149	99	118	130	0.589811900382552	-0.139724763666613	16.0739633914021	FBgn0036286	CG10616	0.461	Eukaryota	non_HKs	0	non_TS_non_HK	0.00782852970853868	0.719603326311648
CG10620	199	170	187	182	0.227233684405947	0.0390998196889403	17.2068766086147	FBgn0036299	Tsf2	0.339	Bilateria	non_HKs	0	non_TS_non_HK	0.278677228354219	0.947927743182013
CG10623	70	76	74	72	-0.118644496498619	0.0395283641866373	19.9939905340753	FBgn0032727	CG10623	0.542	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.82730841608551	0.998204033252205
CG10627	238	255	193	300	-0.0995356735509144	-0.6363616532278	54.2421037675139	FBgn0036298	nst	0.277	Eukaryota	non_HKs	0	non_TS_non_HK	0.647087424339746	3.64014705863043e-05
CG10628	41	41	51	31	0	0.71822903158462	50	FBgn0032818	CG10628	0.448	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	1	0.1342120494473
CG10631	51	74	69	56	-0.537028023657454	0.301169534720565	26.4330553817835	FBgn0032817	CG10631	0.288	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.119136254066161	0.520219604073363
CG10632	109	117	124	102	-0.102180394806478	0.28177096841538	42.325599581797	FBgn0036302	sowah	0.311	Diptera	non_HKs	0	non_TS_non_HK	0.797911135514493	0.369045203334968
CG10635	132	71	104	99	0.894646999853771	0.0710830980614827	7.94537935890928	FBgn0035603	CG10635	0.274	Eukaryota	non_HKs	0	non_TS_non_HK	0.00016170091423939	0.916629755015888
CG1064	31	33	33	31	-0.0901978089715781	0.0901978089715782	33.3333333333333	FBgn0011715	Snr1	0.371	Eukaryota	non_HKs	0	non_TS_non_HK	0.969238028160154	0.98196511052584
CG10640	211	143	198	156	0.561227851928796	0.343954401217361	61.286053433606	FBgn0035601	Uev1A	0.212	Eukaryota	HK	33.26946813	non_TS_HK	0.00194291664411514	0.118006860580811
CG10642	206	66	153	119	1.64210640782476	0.362570079384708	22.0795727765895	FBgn0004380	Klp64D	0.262	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	1.82594019173628e-16	0.157975157120701
CG10645	564	584	653	495	-0.0502732064812237	0.399654466579459	47.0412980608021	FBgn0016031	lama	0.37	Eukaryota	non_HKs	0	non_TS_non_HK	0.742775790292678	6.65448220706846e-05
CG10646	54	32	42	44	0.754887502163469	-0.0671141958585369	7.54841931411408	FBgn0036292	CG10646	0.291	Eukaryota	non_HKs	0	non_TS_non_HK	0.0651958719553065	0.988279709531261
CG10648	117	116	127	106	0.0123837244558323	0.260764232208967	51.2161300592788	FBgn0030067	Rbm13	0.456	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.409602746587234
CG1065	545	641	616	570	-0.234068126954452	0.111968431642797	24.4469894496375	FBgn0004888	Scsalpha	0.288	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.0210578903862987	0.411925592372817
CG10650	77	21	63	35	1.87446911791614	0.84799690655495	45.2393106106583	FBgn0046302	CG10650	0.717	Pan-drosophilid	non_HKs	0	TS	1.3984380809612e-07	0.035290022410595
CG10653	102	59	98	63	0.789782292609654	0.637429920615292	80.7095735850257	FBgn0001202	hook	0.193	Eukaryota	non_HKs	0	non_TS_non_HK	0.00420180647265657	0.0398695509887532
CG10654	31	46	38	39	-0.569365645670138	-0.0374747054186629	6.58183466172349	FBgn0036294	CG10654	0.419	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.226581189530572	1
CG10655	52	70	55	67	-0.428843298803874	-0.284729476933113	66.3947595140877	FBgn0002021	l(2)37Bb	0.417	Bilateria	non_HKs	0	non_TS_non_HK	0.247383903954652	0.558490542775053
CG10658	70	55	71	54	0.347923303420307	0.394859617341214	89.3760194244389	FBgn0014000	Hf	0.689	Pan-drosophilid	non_HKs	0	TS	0.368220536044135	0.354980361641359
CG10669	56	37	46	47	0.597901556428654	-0.0310268956206245	4.70136286192253	FBgn0039329	CG10669	0.402	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.144692566283824	1
CG10671	238	236	283	191	0.0121747139461022	0.567229414796134	50.5424078348954	FBgn0035586	CG10671	0.416	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.00041314553477199
CG10672	233	128	242	119	0.86418614465428	1.02404547396665	86.4972818025897	FBgn0035588	CG10672	0.366	Cellular_Organisms	non_HKs	0	non_TS_non_HK	4.19495990134729e-07	4.53073692618584e-09
CG10673	49	62	58	53	-0.339486466271667	0.130060540564373	21.6909445400159	FBgn0035590	Prpk	0.358	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.419772612479442	0.870801165594771
CG10674	74	75	73	76	-0.0193653248669311	-0.0581029545635683	59.9985584633078	FBgn0035592	CG10674	0.229	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.969696358572097
CG10680	212	64	176	100	1.7279204545632	0.815575428862573	47.1998248940656	FBgn0032836	CG10680	0.778	Pan-drosophilid	non_HKs	0	TS	3.4481280246457e-18	9.97886752187459e-05
CG10686	567	682	658	591	-0.266423004081944	0.154929453557709	26.8843166074407	FBgn0041775	tral	0.344	Eukaryota	HK	13.61096226	non_TS_HK	0.00571286161775045	0.196792202110999
CG10688	69	91	80	80	-0.399270183420527	0	0	FBgn0036300	CG10688	0.389	Eukaryota	non_HKs	0	non_TS_non_HK	0.204757720926044	1
CG10689	75	52	56	71	0.528378972354789	-0.342392197447078	28.223090697464	FBgn0086444	l(2)37Cb	0.405	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.122639437167485	0.44115552730482
CG10691	672	532	719	485	0.337034987277571	0.568007023364808	71.0916032961312	FBgn0002031	l(2)37Cc	0.332	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.000404899510372799	9.23344604663108e-10
CG10695	101	191	121	171	-0.919217345283954	-0.498989277611303	54.2841451122924	FBgn0029878	Pat1	0.343	Bilateria	non_HKs	0	non_TS_non_HK	1.59106022400819e-06	0.0256639338262119
CG1070	58	46	65	39	0.334419039070559	0.736965594166206	64.6737812004544	FBgn0261238	Alh	0.379	Bilateria	non_HKs	0	non_TS_non_HK	0.452788890013685	0.0661869715356854
CG10701	864	861	870	855	0.00501807476662452	0.0250909809628305	55.5554061909621	FBgn0011661	Moe	0.236	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	HK	12.45232835	non_TS_HK	1	0.891971141049153
CG10702	65	81	77	69	-0.31748218985617	0.158262083916732	24.9622234851794	FBgn0032752	CG10702	0.505	Diptera	non_HKs	0	non_TS_non_HK	0.372409549452619	0.776062865749971
CG10703	104	74	87	91	0.490986352512142	-0.0648511443499679	10.4482569913519	FBgn0037881	GCC88	0.376	Bilateria	non_HKs	0	non_TS_non_HK	0.0795726447083659	0.940770556714335
CG10718	37	32	35	34	0.20945336562895	0.0418201756946269	19.9663421826852	FBgn0004374	neb	0.678	Bilateria	non_HKs	0	TS	0.787117907917689	1
CG10719	55	64	71	48	-0.21864028647534	0.564784618783526	41.8914574264473	FBgn0010300	brat	0.393	Bilateria	non_HKs	0	non_TS_non_HK	0.641567924365561	0.152933045391427
CG10721	53	26	44	35	1.02748073642211	0.330148601692331	32.1318531812065	FBgn0032846	CG10721	0.368	Eukaryota	non_HKs	0	non_TS_non_HK	0.012651464998448	0.611355111107216
CG10724	259	214	240	233	0.275341301285407	0.0427044509542382	15.5096423075202	FBgn0260049	flr	0.255	Eukaryota	non_HKs	0	non_TS_non_HK	0.10792579292476	0.917908230676456
CG10728	24	41	19	46	-0.772589503896928	-1.27563444261343	71.7180654368203	FBgn0003978	vls	0.511	Eukaryota	non_HKs	0	non_TS_non_HK	0.114838580973314	0.00870953895354008
CG10732	53	96	80	69	-0.857042046157957	0.213403638109193	16.6221716512802	FBgn0036365	cmb	0.616	Pan-drosophilid	non_HKs	0	TS	0.00273773819091565	0.651735502860099
CG10737	176	395	272	299	-1.16627722442717	-0.136538832947766	11.7072365032961	FBgn0034420	CG10737	0.365	Bilateria	non_HKs	0	non_TS_non_HK	8.39698756160274e-19	0.514031165254381
CG10739	40	34	34	40	0.234465253637023	-0.234465253637023	33.3333333333333	FBgn0010309	pigeon	0.506	Diptera	non_HKs	0	non_TS_non_HK	0.731792903245291	0.775348783992977
CG10741	63	94	66	91	-0.577308928177721	-0.463400520840243	80.2690722804114	FBgn0036373	Tgi	0.51	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.0494131367472269	0.181028319868695
CG10742	63	76	83	56	-0.270647589943669	0.567684509289321	40.3753772073819	FBgn0040334	Tsp3A	0.467	Diptera	non_HKs	0	non_TS_non_HK	0.482837839474426	0.111028215911247
CG10743	292	204	239	257	0.517399216908522	-0.10475774121313	14.4112839249222	FBgn0036376	Liprin-beta	0.253	Bilateria	non_HKs	0	non_TS_non_HK	0.000575248592770493	0.684630765058759
CG10753	26	29	29	26	-0.15754127698648	0.15754127698648	33.3333333333333	FBgn0261933	SmD1	0.421	Eukaryota	non_HKs	0	non_TS_non_HK	0.901062561116744	0.920218522798069
CG10756	52	45	50	47	0.208586621811417	0.0892673380970873	42.7962912107535	FBgn0032847	Taf13	0.28	Eukaryota	non_HKs	0	non_TS_non_HK	0.717844033448792	0.949228652936572
CG10757	72	58	50	80	0.31194400631474	-0.678071905112638	40.6496527574375	FBgn0032849	mRpS18B	0.324	Bilateria	non_HKs	0	non_TS_non_HK	0.419647629296735	0.0539905269494955
CG10763	84	32	67	49	1.39231742277876	0.451379346342564	32.4192844934534	FBgn0030011	Gbeta5	0.561	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	1.33660699725644e-05	0.298290768966677
CG10772	68	88	69	87	-0.371968777386958	-0.334419039070559	89.9051370439794	FBgn0004509	Fur1	0.394	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	2.22952988	non_TS_HK	0.253837045368465	0.38633652790302
CG10776	90	111	109	92	-0.302562770020431	0.244622368719913	30.894171426152	FBgn0024179	wit	0.49	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.298286587415808	0.495265779121603
CG10777	175	132	174	133	0.406816992473875	0.387661060347539	95.2912654877447	FBgn0029979	CG10777	0.285	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0494131367472269	0.0956797939011663
CG1079	20	22	17	25	-0.137503523749935	-0.556393348524385	57.0494153654286	FBgn0026592	Fie	0.653	Diptera	non_HKs	0	TS	0.960220074365579	0.518550573695646
CG10795	98	71	81	88	0.464962724610526	-0.119581615752673	16.9829864549112	FBgn0034626	CG10795	0.564	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Bilateria by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.112602403033615	0.833221350954118
CG10798	227	205	222	210	0.147068387785469	0.0801703486839834	54.5122917923933	FBgn0262656	Myc	0.28	Bilateria	non_HKs	0	non_TS_non_HK	0.485952833718297	0.803619462724476
CG10799	21	23	26	18	-0.131244533278253	0.53051471669878	44.4960413065054	FBgn0033821	CG10799	0.677	mel-subgroup	non_HKs	0	TS	0.961921593982953	0.530204738662509
CG10802	154	121	94	181	0.347923303420307	-0.945257035405568	42.2284333833605	FBgn0029664	CG10802	0.277	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.12849905395266	4.80809029115035e-06
CG10803	87	73	44	116	0.253118936968711	-1.39854937649027	45.8508053736171	FBgn0029666	CG10803	0.393	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.47951359356048	3.96667318235142e-07
CG10805	220	221	256	185	-0.00654284586677194	0.468618539483688	49.6533701504659	FBgn0086451	l(2)k09022	0.394	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.00720152430576545
CG10806	27	24	32	19	0.169925001442312	0.752072486556414	56.3679530006419	FBgn0031865	Nha1	0.722	Diptera	non_HKs	0	TS	0.896097504935801	0.262532689688098
CG10811	375	246	293	328	0.608232280044003	-0.162795150195836	17.4331991543708	FBgn0023213	eIF4G	0.158	Eukaryota	HK	9.260881452	non_TS_HK	2.57148337599669e-06	0.385220580838885
CG10825	43	30	41	32	0.519374159093579	0.357552004618084	68.8428560331322	FBgn0038860	Ice2	0.495	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.300747403290788	0.591404154072906
CG10840	399	453	483	369	-0.183122303823889	0.388402372775377	40.4616551881111	FBgn0026259	eIF5B	0.363	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.159628443791492	0.00125210547850864
CG10842	42	69	24	87	-0.716207033999409	-1.85798099512757	61.9377589910439	FBgn0015037	Cyp4p1	0.65	Bilateria	non_HKs	0	TS	0.0417573974552154	5.75868765318033e-08
CG10847	131	364	230	265	-1.47437163866125	-0.204358498506186	13.8607182305641	FBgn0004875	enc	0.333	Bilateria	non_HKs	0	non_TS_non_HK	1.04932689192309e-24	0.319674691302552
CG10850	30	34	25	39	-0.180572245641821	-0.641546029087524	58.1890703273135	FBgn0041147	ida	0.509	Eukaryota	non_HKs	0	non_TS_non_HK	0.843974504609919	0.281621091391312
CG10863	463	300	353	410	0.626049692764355	-0.215955726234266	20.4124439926126	FBgn0027552	CG10863	0.313	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	5.35757338063704e-08	0.152148553619369
CG10866	42	34	37	39	0.304854581528421	-0.0759488532332986	16.6280181248106	FBgn0035475	CG10866	0.546	Bilateria	non_HKs	0	non_TS_non_HK	0.5992803830742	0.985379693971952
CG10877	32	38	47	23	-0.247927513443586	1.03102689562062	44.6335601733926	FBgn0038804	CG10877	0.562	Diptera	non_HKs	0	non_TS_non_HK	0.723944292390097	0.0331061035292432
CG10880	24	24	21	27	0	-0.362570079384708	50	FBgn0031398	CG10880	0.434	Pan-drosophilid	non_HKs	0	non_TS_non_HK	1	0.709356449552708
CG10882	225	226	243	208	-0.00639777119815066	0.224372785464689	49.2971696380041	FBgn0262126	Sec24CD	0.318	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	non_HKs	0	non_TS_non_HK	1	0.290036495560253
CG10888	74	163	97	140	-1.13927478860213	-0.529370174757839	46.4655393109653	FBgn0003249	Rh3	0.868	Diptera	non_HKs	0	TS	9.70472153014421e-08	0.0359703821970313
CG10889	36	21	25	32	0.777607578663552	-0.356143810225275	23.90395045484	FBgn0038769	CG10889	0.433	Bilateria	non_HKs	0	non_TS_non_HK	0.147504240282804	0.665595374174453
CG10890	30	31	41	20	-0.0473057147783566	1.03562390973072	48.8835374227319	FBgn0002887	mus201	0.431	Eukaryota	non_HKs	0	non_TS_non_HK	1	0.0509868178081562
CG10895	25	22	30	17	0.184424571137428	0.819427754358179	56.3400937910611	FBgn0019686	lok	0.533	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Cellular_Organisms by ProteinHistorian	non_HKs	0	non_TS_non_HK	0.88893621917934	0.236231102747833
CG10897	20	84	44	60	-2.0703893278914	-0.447458976971221	21.6123108317477	FBgn0033636	tou	0.368	Bilateria	HK	2.149736694	non_TS_HK	2.74428491693197e-09	0.338222667155546
CG10898	53	42	55	40	0.335603031784439	0.459431618637297	78.7695807656214	FBgn0037911	CG10898	0.46	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.479600451563665	0.352708380759318
CG10904	37	23	37	23	0.685891409571937	0.685891409571937	100	FBgn0034945	CG10904	0.27	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.19784319890518	0.263288281469851
CG10907	41	21	30	32	0.965234581839323	-0.0931094043914815	8.08625039882525	FBgn0036207	CG10907	0.533	Eukaryota	non_HKs	0	non_TS_non_HK	0.0464974725382093	0.981861767847731
CG10911	415	58	194	279	2.83898653110671	-0.52420846964206	13.4847970794592	FBgn0034295	CG10911	0.778	Pan-drosophilid	non_HKs	0	TS	2.10750222220055e-65	0.00127081945368422
CG10912	233	61	111	183	1.93344880709139	-0.721283971933936	21.3649405539528	FBgn0034296	CG10912	0.762	Pan-drosophilid	non_HKs	0	TS	3.64576359694108e-23	0.000456964916944211
CG10913	44	50	55	39	-0.184424571137427	0.495957494662411	42.1610826781615	FBgn0028983	Spn55B	0.476	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.767577642570199	0.310364461372344
CG10914	50	28	35	43	0.836501267717121	-0.296981737757131	20.7612063955003	FBgn0034307	CG10914	0.538	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0504997525054306	0.666575618933703
CG10915	174	213	153	234	-0.29176612437711	-0.612976876890753	65.6160344663914	FBgn0034308	CG10915	0.271	Bilateria	non_HKs	0	non_TS_non_HK	0.128214076863357	0.000615335908263538
CG10922	307	200	261	246	0.618238655595455	0.0853914912306447	13.8120595433167	FBgn0011638	La	0.275	Eukaryota	non_HKs	0	non_TS_non_HK	2.02542193449257e-05	0.755888904384805
CG10932	665	567	579	653	0.230005605446323	-0.173519643557194	30.0703889410022	FBgn0029969	CG10932	0.396	Cellular_Organisms	non_HKs	0	non_TS_non_HK	0.0208017833471207	0.139551937291029
CG10948	177	139	169	147	0.34866447735949	0.20120709144582	57.7079411615441	FBgn0036317	CG10948	0.284	Bilateria	non_HKs	0	non_TS_non_HK	0.0961200677177081	0.469557751381227
CG10955	163	132	144	151	0.304334034872624	-0.0684797378827666	15.5179571491404	FBgn0034722	Rtf1	0.369	Eukaryota	non_HKs	0	non_TS_non_HK	0.178634054465693	0.885174263985559
CG10960	1150	1017	1274	893	0.177314181974238	0.512633197135078	60.4554348348323	FBgn0036316	CG10960	0.378	Old multi-gene family, likely CellOrg/Euk/Bil, assigned to Eukaryota by ProteinHistorian	HK	0.851653902	non_TS_HK	0.0172022589681925	3.31132634286741e-14
CG10961	71	85	89	67	-0.25964381663302	0.409644240508625	37.9675575011296	FBgn0265464	Traf6	0.361	Eukaryota	non_HKs	0	non_TS_non_HK	0.472061042149551	0.263288281469851
CG10964	21	20	26	15	0.070389327891398	0.793549122532574	52.3204626508876	FBgn0030026	sni	0.397	Cellular_Organisms	non_HKs	0	non_TS_non_HK	1	0.302686469321061
CG10967	344	409	354	399	-0.249692278239651	-0.172639386139348	69.1408590431666	FBgn0260945	Atg1	0.329	Bilateria	non_HKs	0	non_TS_non_HK	0.057641176527111	0.289857161786765
CG10971	88	37	69	56	1.24997825300835	0.301169534720565	24.0939819549448	FBgn0036309	Hip1	0.42	Eukaryota	non_HKs	0	non_TS_non_HK	4.77899961349168e-05	0.520219604073363
CG10973	49	46	50	45	0.0911478880581954	0.15200309344505	71.4104614568435	FBgn0036306	CG10973	0.224	Eukaryota	non_HKs	0	non_TS_non_HK	0.93322680591823	0.858439501890914
CG10975	145	99	120	124	0.550552469935325	-0.0473057147783566	7.33235613703777	FBgn0014007	Ptp69D	0.238	Bilateria	non_HKs	0	non_TS_non_HK	0.0149585936302866	0.955236989331969
CG10979	41	32	33	40	0.357552004618084	-0.277533975528909	30.4106845136169	FBgn0037379	CG10979	0.384	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.523192541588726	0.718032662567384
CG10981	41	35	33	43	0.228268987673117	-0.381870635343644	38.4946256478033	FBgn0037384	dgrn	0.413	Bilateria	non_HKs	0	non_TS_non_HK	0.735993873714011	0.539835220515107
CG10984	128	84	120	92	0.60768257722124	0.383328639551506	63.0804064359322	FBgn0036305	CG10984	0.38	Bilateria	non_HKs	0	non_TS_non_HK	0.0123042774989489	0.200661715541411
CG10986	232	190	208	214	0.288125386796624	-0.0410272682600548	11.0830614184743	FBgn0001087	g	0.275	Eukaryota	non_HKs	0	non_TS_non_HK	0.11397578543235	0.93160993207375
CG10988	73	71	63	81	0.0400774393753351	-0.362570079384708	47.3813043850206	FBgn0001612	Grip91	0.377	Eukaryota	non_HKs	0	non_TS_non_HK	0.985874173673919	0.360420275914076
CG1099	44	59	50	53	-0.423211430724544	-0.0840642647884745	19.8634201927286	FBgn0023388	Dap160	0.364	Bilateria	non_HKs	0	non_TS_non_HK	0.311695083888117	0.953372131849015
CG10990	472	386	504	354	0.290186012093761	0.509674373416919	69.8985767009337	FBgn0030520	Pdcd4	0.251	Eukaryota	non_HKs	0	non_TS_non_HK	0.014325322241337	8.78832770638042e-06
CG10992	990	789	842	937	0.327403224953514	-0.154228814592791	24.2551202183384	FBgn0030521	CtsB1	0.362	Diptera	non_HKs	0	non_TS_non_HK	1.83156140452071e-05	0.106431851461594
CG10997	99	154	103	150	-0.637429920615292	-0.542318163312663	85.078868401593	FBgn0030529	Clic	0.358	Eukaryota	non_HKs	0	non_TS_non_HK	0.00326407750013686	0.0241326877936584
CG1100	423	289	323	389	0.549588170619271	-0.268235990292267	24.6980786464682	FBgn0028690	Rpn5	0.244	Eukaryota	non_HKs	0	non_TS_non_HK	5.53557235742994e-06	0.0701389872010901
CG11006	191	207	186	212	-0.116058129463577	-0.188761643455168	72.1938040611031	FBgn0262714	Sap130	0.28	Pan-drosophilid	non_HKs	0	non_TS_non_HK	0.630365765621307	0.436233474664834
CG11007	81	68	75	74	0.252387161634285	0.0193653248669312	7.67286447596412	FBgn0034455	CG11007	0.516	Eukaryota	non_HKs	0	non_TS_non_HK	0.499740468999957	1
CG11009	98	100	111	87	-0.0291463456595165	0.351472370501378	48.0093770986613	FBgn0036318	Wbp2	0.306	Eukaryota	non_HKs	0	non_TS_non_HK	0.990841777744901	0.278503780710942
